Gene,Transcript
271638,605397
261403,569892
248293,511864
201393,364523
231276,422443
235105,412769
260138,566698
255331,528891
225542,412369
253319,523880
238070,416048
228683,455498
256120,540733
256120,539583
198221,359760
198221,425438
198221,417244
198221,414943
252990,517181
253418,523611
261143,566116
261143,568041
267019,591175
223175,411243
230646,416807
251409,509999
261531,567863
206028,382641
221384,408457
232514,416622
232549,442297
235033,607675
235033,607215
235033,606829
235033,430595
235033,420293
235033,437947
167634,328092
167634,590030
167634,588756
167634,586379
167634,592784
167634,587844
167634,587103
167634,590659
167634,446217
167634,448121
167634,340844
260713,562294
223351,448980
223351,436306
231205,542380
231205,541160
231205,600513
231205,597334
231205,502675
231205,311237
231205,601992
231205,596724
267099,591094
228698,430268
197503,483544
249403,507398
231185,510311
231185,515288
231185,514303
231185,443800
231185,425963
231185,414314
254952,533106
113525,231454
113525,462418
113525,450655
254145,519444
184545,397374
184545,528778
184545,331588
132967,255320
132967,451497
267685,591913
110675,531234
110675,265840
110675,443271
110675,524378
110675,529675
110675,527036
110675,534236
141646,588860
141646,398417
141646,589076
141646,590061
141646,591914
141646,592911
141646,589941
141646,588745
141646,592186
141646,589706
141646,585448
141646,591126
141646,590499
141646,593223
141646,586253
141646,342988
141646,452201
239402,455215
239402,439137
239402,417310
239402,321351
268669,593746
216114,401295
175376,526451
175376,312234
175376,525767
175376,529964
175376,533544
175376,527249
175376,529973
175376,530462
175376,532707
175376,527051
175376,526449
234723,448148
238485,458890
269706,596318
256852,542108
229846,456002
249293,506717
244625,444388
244625,450963
244625,449017
244625,435162
244625,437071
244625,440816
244625,421253
244625,446336
244625,417083
271235,605097
235994,441716
235994,538528
181995,412599
181995,320202
181995,527161
181995,532591
268108,597865
253748,520423
239144,458796
226183,418085
164211,296632
164211,512160
164211,511137
164211,502931
164211,505803
164211,502322
164211,509887
164211,511569
164211,511436
164211,510346
164211,455172
164211,508215
268287,599209
244662,471411
184084,508746
230114,420071
226028,455938
266157,577592
6016,594325
6016,596360
6016,392386
6016,597131
6016,593286
231915,419001
229921,456585
229921,414364
238571,458934
265675,580952
255745,536131
239046,458967
238913,459020
225623,457061
124469,244336
124469,599005
180211,325612
269009,599458
215016,399435
229120,429682
164114,311277
164114,515654
164114,503466
164114,424373
164114,433024
164114,379248
164114,481250
164114,450097
259968,565306
259968,599835
170088,306480
170088,506087
170088,505095
159147,439593
159147,303113
159147,453626
159147,457359
159147,303071
159147,417871
159147,460557
159147,444517
159147,442660
159147,437395
159147,432378
159147,440810
159147,462566
220586,405234
236599,436067
138435,348749
138435,261007
138435,409542
138435,409219
138435,435083
138435,409323
237478,428836
240481,485238
221375,408448
233153,452251
233153,421375
233153,430018
248474,511395
202167,365297
256482,545410
252719,516910
207349,384619
207633,384901
222551,410619
252826,517017
255921,546353
232899,451397
74603,341861
74603,358939
74603,300141
74603,321147
74603,558786
74603,559233
74603,395652
74603,560048
74603,558559
74603,560597
74603,558363
74603,559526
74603,558529
74603,560436
74603,560194
74603,560665
74603,321118
74603,339244
176340,314133
248942,507890
253195,519172
248355,512757
265023,583949
206737,384010
202285,365415
213736,396004
272262,606519
234768,457340
235555,429430
207577,384845
227131,444731
244326,487715
232721,443018
232626,417053
232626,602961
215887,502859
252125,516316
237987,424343
251041,512458
260691,562196
229302,454958
233145,417426
214985,399375
220379,433657
178199,498662
178199,409806
178199,458251
178199,409948
178199,462655
178199,389942
178199,416573
178199,542614
258879,556060
235124,453110
249343,508083
261507,569199
203384,366207
228361,434596
154743,446004
154743,454502
154743,402228
154743,284995
154743,473755
154743,415684
154743,490981
154743,455118
154743,412698
154743,475595
154743,314571
154743,383797
154743,444864
214653,416838
214653,412538
221746,408819
204091,451810
204091,448559
204091,448433
204091,373170
239026,459518
273461,608555
273461,610188
263337,572906
265407,584846
236439,422457
236439,537999
203285,366115
115042,445649
115042,447036
115042,233379
115042,418606
115042,463940
115042,470100
233595,438595
255845,541495
270839,605088
234647,446811
239350,479379
265947,578155
228945,426660
223779,457216
223779,430442
223779,325963
223779,442049
223779,435115
223779,439719
223779,425624
250446,506612
197813,602554
197813,358234
197813,602721
222111,410179
233182,417544
198663,359359
198663,480824
198663,355190
198663,373685
198663,510325
261009,565415
261009,570288
200648,363778
255959,539897
220237,402084
248673,507781
258546,555897
258345,550840
250820,502813
230711,416709
253042,517233
256813,538705
236852,455793
268157,596488
271704,604827
226862,428573
169618,303786
169618,394342
268484,600790
21461,354829
21461,436834
21461,417625
21461,463915
21461,444905
21461,415413
21461,477658
21461,495115
21461,433277
21461,491648
21461,481362
21461,434806
21461,312017
21461,222382
21461,472352
21461,421837
21461,342499
256066,546144
207336,384606
224633,417163
258317,550947
258317,549438
230828,456070
221295,408368
251973,516164
257052,544421
199645,362775
224417,445442
268686,599433
203284,366114
225620,411431
258449,555862
221181,408254
266083,581426
253845,517972
250071,511688
240429,498774
213167,392674
237337,442477
238517,459320
225819,450486
256944,543275
273189,595815
235449,430450
76604,262395
76604,478021
76604,461195
76604,498540
76604,422344
76604,586813
76604,444415
76604,394925
76604,262396
76604,475329
76604,584944
76604,473421
76604,454852
76604,578917
76604,469529
76604,580073
185594,328504
185594,561002
185594,558553
185594,560327
253198,519417
203281,366111
74706,470622
74706,265198
74706,422970
74706,522590
74706,367220
74706,519344
74706,519091
74706,484827
74706,517438
74706,519405
74706,519190
74706,518162
74706,520261
201439,364569
221147,408220
257809,548731
273190,610130
255730,604424
255730,540732
81052,396625
81052,329662
257571,549640
250801,509329
250801,502354
250801,511796
234206,441532
234206,437040
241846,480211
241248,482164
261079,563701
271714,606270
256196,543907
269372,599499
226148,444461
233407,440897
230707,453380
260771,568306
260743,569932
258199,553176
261170,567148
261170,566506
232435,428340
212363,391061
256079,538746
207153,384424
238420,459408
255915,539774
252439,516630
201675,364805
256100,535431
234080,423464
234080,414530
255905,535039
249856,505200
269728,595265
232778,434149
256733,536495
260021,564127
225341,422631
233522,419557
199631,362761
231110,458577
255988,545422
272476,606070
268174,593399
204092,373171
251953,516144
223704,434868
260539,566788
202503,365633
242609,467189
228288,553157
228288,417262
228288,425295
224987,412741
226070,447315
196390,509680
256220,537594
252667,516858
253425,523715
232408,457169
263204,576091
235815,436492
229316,435986
200259,363389
251794,515985
242612,219481
242612,424398
242612,439661
242612,437024
242612,445291
242612,461802
242612,461947
242612,465166
242612,429116
242612,461749
242612,469922
242612,397710
249571,509836
252767,516958
240823,484055
257009,546101
257009,535066
200530,363660
207525,384794
249726,503144
253090,517281
239517,477662
255931,534856
236075,414505
242539,600539
242539,598857
242539,495081
225879,444586
205869,382171
272494,606159
125363,380714
125363,380712
125363,348912
231112,423135
243083,473713
243083,469178
243083,485404
182383,469428
242352,456826
222950,411018
223243,411311
266006,577388
262090,573021
225093,417878
249157,509755
226454,442781
256686,536949
164256,502755
164256,296682
231369,422915
256443,540906
251757,515948
271734,607298
229720,419800
263669,583069
205867,412090
224596,428862
224596,456353
224596,440151
250992,509643
255725,543961
255725,539003
225671,456841
224942,420490
170356,479887
170356,496731
233060,455541
238490,364811
250230,506329
164074,473040
164074,444616
164074,388795
164074,513371
164074,398965
260626,567464
235271,447149
235271,438113
234519,413324
234519,435377
257010,535037
270962,603712
225174,426008
225174,441184
250889,503568
250889,506086
256440,545704
221826,594378
221826,327495
221826,595140
221826,597009
221826,490592
175395,302609
175395,374633
175395,467975
256256,544399
223485,439703
223485,449466
234856,440648
214081,438109
214081,397485
214081,450440
214081,420048
226067,424684
214796,443294
214796,449915
214796,442868
214796,430114
226362,458627
243742,496593
243742,478959
243742,475561
243742,475331
243742,492786
243742,490750
226505,424748
226505,457870
226505,442326
252105,516296
146966,275884
146966,461883
146966,496613
146966,469373
146966,492720
146966,475837
146966,491728
146966,489552
146966,477488
146966,537639
259040,439343
235999,433084
248498,518311
238974,459078
227668,421428
152520,503791
152520,380958
152520,399613
152520,483842
152520,282391
233430,449024
224143,465622
224143,465316
224143,479426
224143,425250
224143,487513
224143,458593
224143,463686
224143,436777
224143,447162
224143,497839
233511,431564
244479,476560
244479,463561
244479,461843
244479,478806
244479,498397
244479,489488
244479,487102
244479,493539
244479,496968
244479,467944
244479,486094
244479,475089
244479,488041
244479,478925
244479,462305
244479,470435
244479,468575
6015,598375
6015,358607
6015,450195
6015,600997
6015,601736
6015,597371
6015,595490
6015,595077
138795,265165
138795,503879
138795,504426
138795,505379
138795,514444
138795,505297
138795,510135
138795,438313
138795,507470
138795,509428
138795,512407
138795,510624
138795,506680
138795,505328
138795,504775
138795,504950
138795,515500
138795,510717
138795,512172
138795,505293
138795,379951
261039,564830
200443,363573
244045,292114
244045,555264
244045,580868
244045,579762
244045,581386
244045,483505
244045,395404
244045,577317
244045,585027
244045,509083
212044,390755
212525,391223
251209,503768
251209,503874
251209,558179
226445,444188
237503,454459
251663,506790
236858,453934
230248,419801
225716,443934
206974,384247
96401,371477
247372,501886
238055,418637
229406,455273
225392,429424
265494,580134
253193,453173
253193,413317
253193,431573
253193,440993
233085,457833
233085,435612
233852,457609
271815,607296
255947,542121
223376,418859
223376,547038
266744,581533
234446,453706
168038,489118
168038,301831
168038,460406
168038,420927
168038,481226
168038,484323
168038,459802
168038,497684
168038,453224
168038,431379
168038,414606
168038,460978
251458,504629
231327,414141
224999,414044
238079,442911
141028,577632
233868,417147
252831,517022
251623,510029
233135,431701
231405,430468
124915,536405
124915,541891
124915,244906
227072,436728
225147,427031
200799,363929
242198,494006
227494,430663
227886,416126
226194,433388
226194,440168
271608,603860
142046,539627
142046,604123
142046,413014
142046,392002
142046,436170
142046,447302
142046,544232
142046,542945
142046,537354
142046,342187
142046,356385
142046,546050
142046,546362
142046,535712
207088,384360
140450,268042
140450,538249
221238,408311
120088,347197
120088,314537
120088,352855
120088,577353
120088,398285
120088,582766
120088,580955
120088,583888
120088,581479
120088,580876
120088,535778
120088,339069
120088,293493
263377,584172
70886,374644
70886,166244
70886,538803
239437,463779
246695,545729
246695,500276
246695,502069
246695,545226
246695,546134
246695,542086
246695,535436
246695,500102
246695,537801
228976,434672
251724,515915
237675,446081
237675,431861
238195,427360
248659,505608
263881,581415
225758,419392
266607,586459
266607,579791
266607,579948
266607,582917
266607,579500
266607,580217
272848,607876
248881,511329
134115,446702
134115,397479
134115,350110
134115,413210
134115,394261
134115,485257
134115,539053
202412,365542
252968,517159
226666,432228
252786,516977
233521,444114
233521,418271
248596,515403
248596,513919
248596,503307
248596,508056
248596,510155
248596,512260
248596,510850
261757,566527
265654,579771
231414,446011
203644,366451
264336,583670
232640,413088
233849,445084
236714,432677
231500,439602
231500,474973
231500,474626
231500,476222
231500,496813
231500,490191
231500,472218
231500,479802
203801,416104
203801,444910
203801,448744
203801,416890
203801,417773
203801,368974
203801,430898
230668,455153
271270,603884
271270,605830
